LibSize,avg_ssm_z:avg_ndvi_z,avg_ndvi_z:avg_ssm_z,pair_name,adm_id,E,x_col,y_col,avg_ssm_z:avg_fpar_z,avg_fpar_z:avg_ssm_z,avg_ssm_z:yield_z,yield_z:avg_ssm_z,avg_rsm_z:avg_ndvi_z,avg_ndvi_z:avg_rsm_z,avg_rsm_z:avg_fpar_z,avg_fpar_z:avg_rsm_z,avg_rsm_z:yield_z,yield_z:avg_rsm_z,avg_tavg_z:avg_cwb_z,avg_cwb_z:avg_tavg_z,avg_prec_z:yield_z,yield_z:avg_prec_z
6,0.2066946484283942,-0.4720620275007447,avg_ssm_avg_ndvi,IN-15-0943,2,avg_ssm_z,avg_ndvi_z,,,,,,,,,,,,,,
10,0.15224518620617852,-0.7736190657443456,avg_ssm_avg_ndvi,IN-15-0943,2,avg_ssm_z,avg_ndvi_z,,,,,,,,,,,,,,
6,0.054680205085921973,0.07796669163424749,avg_ssm_avg_ndvi,IN-15-0944,2,avg_ssm_z,avg_ndvi_z,,,,,,,,,,,,,,
10,0.1139191454792923,0.3410514034074318,avg_ssm_avg_ndvi,IN-15-0944,2,avg_ssm_z,avg_ndvi_z,,,,,,,,,,,,,,
6,0.04582796551098013,0.17488427903392365,avg_ssm_avg_ndvi,IN-15-0952,2,avg_ssm_z,avg_ndvi_z,,,,,,,,,,,,,,
10,0.05757918707790307,0.3167582639893834,avg_ssm_avg_ndvi,IN-15-0952,2,avg_ssm_z,avg_ndvi_z,,,,,,,,,,,,,,
6,-0.24908293109471608,-0.18754384926406523,avg_ssm_avg_ndvi,IN-15-0953,2,avg_ssm_z,avg_ndvi_z,,,,,,,,,,,,,,
10,-0.3472112001668457,-0.2820104293226226,avg_ssm_avg_ndvi,IN-15-0953,2,avg_ssm_z,avg_ndvi_z,,,,,,,,,,,,,,
6,0.04907531749208449,0.23640813093780091,avg_ssm_avg_ndvi,IN-15-0954,2,avg_ssm_z,avg_ndvi_z,,,,,,,,,,,,,,
10,0.10938824420495534,0.3725416298936115,avg_ssm_avg_ndvi,IN-15-0954,2,avg_ssm_z,avg_ndvi_z,,,,,,,,,,,,,,
6,0.249059104653443,-0.294072830533686,avg_ssm_avg_ndvi,IN-15-0955,2,avg_ssm_z,avg_ndvi_z,,,,,,,,,,,,,,
10,0.45804428729941815,-0.35325895667591933,avg_ssm_avg_ndvi,IN-15-0955,2,avg_ssm_z,avg_ndvi_z,,,,,,,,,,,,,,
6,-0.39786834953102124,-0.1956301404755508,avg_ssm_avg_ndvi,IN-15-0957,2,avg_ssm_z,avg_ndvi_z,,,,,,,,,,,,,,
10,-0.4209926874079836,-0.1645307243109991,avg_ssm_avg_ndvi,IN-15-0957,2,avg_ssm_z,avg_ndvi_z,,,,,,,,,,,,,,
6,0.10297915220912571,-0.047260499572302425,avg_ssm_avg_ndvi,IN-15-0962,2,avg_ssm_z,avg_ndvi_z,,,,,,,,,,,,,,
10,0.046692728593369315,0.003014656182363312,avg_ssm_avg_ndvi,IN-15-0962,2,avg_ssm_z,avg_ndvi_z,,,,,,,,,,,,,,
6,-0.07854487386527506,0.319301249698137,avg_ssm_avg_ndvi,IN-15-0963,2,avg_ssm_z,avg_ndvi_z,,,,,,,,,,,,,,
10,0.09861587814062026,0.6849738298351401,avg_ssm_avg_ndvi,IN-15-0963,2,avg_ssm_z,avg_ndvi_z,,,,,,,,,,,,,,
6,-0.1885417315001313,-0.10961943162708199,avg_ssm_avg_ndvi,IN-15-0964,2,avg_ssm_z,avg_ndvi_z,,,,,,,,,,,,,,
10,-0.23252028614516845,0.16017382546268252,avg_ssm_avg_ndvi,IN-15-0964,2,avg_ssm_z,avg_ndvi_z,,,,,,,,,,,,,,
6,-0.1611597956278231,0.39193227017994686,avg_ssm_avg_ndvi,IN-15-0965,2,avg_ssm_z,avg_ndvi_z,,,,,,,,,,,,,,
10,0.09616093575739551,0.4344210315499003,avg_ssm_avg_ndvi,IN-15-0965,2,avg_ssm_z,avg_ndvi_z,,,,,,,,,,,,,,
6,-0.11844060074259148,0.5425181027697047,avg_ssm_avg_ndvi,IN-16-0237,2,avg_ssm_z,avg_ndvi_z,,,,,,,,,,,,,,
10,-0.11206660534939214,0.6697023223348997,avg_ssm_avg_ndvi,IN-16-0237,2,avg_ssm_z,avg_ndvi_z,,,,,,,,,,,,,,
6,-0.09991146740184417,-0.008461965357853618,avg_ssm_avg_ndvi,IN-16-0238,2,avg_ssm_z,avg_ndvi_z,,,,,,,,,,,,,,
10,-0.3183202358038876,-0.17612476236831326,avg_ssm_avg_ndvi,IN-16-0238,2,avg_ssm_z,avg_ndvi_z,,,,,,,,,,,,,,
6,-0.23883285029598764,-0.20194769278491892,avg_ssm_avg_ndvi,IN-16-0239,2,avg_ssm_z,avg_ndvi_z,,,,,,,,,,,,,,
10,-0.4597998285848529,-0.1825896109548623,avg_ssm_avg_ndvi,IN-16-0239,2,avg_ssm_z,avg_ndvi_z,,,,,,,,,,,,,,
6,0.021005277347094474,-0.16250789179949923,avg_ssm_avg_ndvi,IN-16-0240,2,avg_ssm_z,avg_ndvi_z,,,,,,,,,,,,,,
10,-0.08981533213415789,-0.2352752243669402,avg_ssm_avg_ndvi,IN-16-0240,2,avg_ssm_z,avg_ndvi_z,,,,,,,,,,,,,,
6,0.3435668003787334,-0.042292148432935786,avg_ssm_avg_ndvi,IN-16-0241,2,avg_ssm_z,avg_ndvi_z,,,,,,,,,,,,,,
10,0.29390651300219217,0.0053011315294613625,avg_ssm_avg_ndvi,IN-16-0241,2,avg_ssm_z,avg_ndvi_z,,,,,,,,,,,,,,
6,0.34131818648326234,0.5938763864869194,avg_ssm_avg_ndvi,IN-16-0242,2,avg_ssm_z,avg_ndvi_z,,,,,,,,,,,,,,
10,0.06083326332344209,0.663585812717729,avg_ssm_avg_ndvi,IN-16-0242,2,avg_ssm_z,avg_ndvi_z,,,,,,,,,,,,,,
6,0.2765005380845846,0.44060732928876495,avg_ssm_avg_ndvi,IN-16-0243,2,avg_ssm_z,avg_ndvi_z,,,,,,,,,,,,,,
10,0.23635480346961607,0.480565695803101,avg_ssm_avg_ndvi,IN-16-0243,2,avg_ssm_z,avg_ndvi_z,,,,,,,,,,,,,,
6,0.19735179798287056,0.3878098762288681,avg_ssm_avg_ndvi,IN-16-0244,2,avg_ssm_z,avg_ndvi_z,,,,,,,,,,,,,,
10,-0.10360748695545571,0.5906281667245963,avg_ssm_avg_ndvi,IN-16-0244,2,avg_ssm_z,avg_ndvi_z,,,,,,,,,,,,,,
6,0.5319299710671883,0.4091102553620115,avg_ssm_avg_ndvi,IN-16-0527,2,avg_ssm_z,avg_ndvi_z,,,,,,,,,,,,,,
10,0.38406658620519485,0.4632943062834542,avg_ssm_avg_ndvi,IN-16-0527,2,avg_ssm_z,avg_ndvi_z,,,,,,,,,,,,,,
6,0.3856492861821608,0.6909237359649091,avg_ssm_avg_ndvi,IN-16-1030,2,avg_ssm_z,avg_ndvi_z,,,,,,,,,,,,,,
10,0.38363237794727467,0.6701660731494203,avg_ssm_avg_ndvi,IN-16-1030,2,avg_ssm_z,avg_ndvi_z,,,,,,,,,,,,,,
6,0.0382117082806407,0.10766013208165719,avg_ssm_avg_ndvi,IN-16-1032,2,avg_ssm_z,avg_ndvi_z,,,,,,,,,,,,,,
10,-0.1041780007408254,0.1734687094474802,avg_ssm_avg_ndvi,IN-16-1032,2,avg_ssm_z,avg_ndvi_z,,,,,,,,,,,,,,
6,-0.1196124790190023,-0.4089347318641394,avg_ssm_avg_ndvi,IN-16-1043,2,avg_ssm_z,avg_ndvi_z,,,,,,,,,,,,,,
10,0.3652036220242401,-0.5200252313644315,avg_ssm_avg_ndvi,IN-16-1043,2,avg_ssm_z,avg_ndvi_z,,,,,,,,,,,,,,
6,-0.5802240187148981,-0.16789242047669667,avg_ssm_avg_ndvi,IN-17-0601,2,avg_ssm_z,avg_ndvi_z,,,,,,,,,,,,,,
10,-0.5139464204209966,0.18585163939737193,avg_ssm_avg_ndvi,IN-17-0601,2,avg_ssm_z,avg_ndvi_z,,,,,,,,,,,,,,
6,-0.14815074645171494,-0.27682540221690416,avg_ssm_avg_ndvi,IN-17-0602,2,avg_ssm_z,avg_ndvi_z,,,,,,,,,,,,,,
10,-0.4494835606822484,-0.3520578969904335,avg_ssm_avg_ndvi,IN-17-0602,2,avg_ssm_z,avg_ndvi_z,,,,,,,,,,,,,,
6,-0.2866324596989658,-0.25249247552691834,avg_ssm_avg_ndvi,IN-17-0603,2,avg_ssm_z,avg_ndvi_z,,,,,,,,,,,,,,
10,-0.2962279876123298,-0.27710096197205597,avg_ssm_avg_ndvi,IN-17-0603,2,avg_ssm_z,avg_ndvi_z,,,,,,,,,,,,,,
6,0.2568035405335395,-0.3423520359150539,avg_ssm_avg_ndvi,IN-17-0604,2,avg_ssm_z,avg_ndvi_z,,,,,,,,,,,,,,
10,0.35820792257247186,-0.5460769515558546,avg_ssm_avg_ndvi,IN-17-0604,2,avg_ssm_z,avg_ndvi_z,,,,,,,,,,,,,,
6,0.03526124445626524,-0.40642905277154895,avg_ssm_avg_ndvi,IN-17-0605,2,avg_ssm_z,avg_ndvi_z,,,,,,,,,,,,,,
10,0.020948520038673337,-0.27555570470326946,avg_ssm_avg_ndvi,IN-17-0605,2,avg_ssm_z,avg_ndvi_z,,,,,,,,,,,,,,
6,0.15592075611037506,0.03497405588507167,avg_ssm_avg_ndvi,IN-17-0606,2,avg_ssm_z,avg_ndvi_z,,,,,,,,,,,,,,
10,-0.09476202671911257,0.1434243390172479,avg_ssm_avg_ndvi,IN-17-0606,2,avg_ssm_z,avg_ndvi_z,,,,,,,,,,,,,,
6,-0.36781814180980654,-0.15186658067476608,avg_ssm_avg_ndvi,IN-17-0607,2,avg_ssm_z,avg_ndvi_z,,,,,,,,,,,,,,
10,-0.21233296230601556,-0.021571228562059595,avg_ssm_avg_ndvi,IN-17-0607,2,avg_ssm_z,avg_ndvi_z,,,,,,,,,,,,,,
6,0.48711069339731045,-0.3536054165142649,avg_ssm_avg_ndvi,IN-17-0608,2,avg_ssm_z,avg_ndvi_z,,,,,,,,,,,,,,
6,-0.43931244067065933,-0.5575749262354419,avg_ssm_avg_ndvi,IN-17-0609,2,avg_ssm_z,avg_ndvi_z,,,,,,,,,,,,,,
10,-0.5270586245396254,-0.5857480999079665,avg_ssm_avg_ndvi,IN-17-0609,2,avg_ssm_z,avg_ndvi_z,,,,,,,,,,,,,,
6,-0.12583083030094405,-0.40134652978562774,avg_ssm_avg_ndvi,IN-17-0610,2,avg_ssm_z,avg_ndvi_z,,,,,,,,,,,,,,
10,-0.22987711968351993,-0.5437649191336813,avg_ssm_avg_ndvi,IN-17-0610,2,avg_ssm_z,avg_ndvi_z,,,,,,,,,,,,,,
6,0.008166643841853907,-0.41295205210090424,avg_ssm_avg_ndvi,IN-17-0615,2,avg_ssm_z,avg_ndvi_z,,,,,,,,,,,,,,
10,-0.0017800460197865311,-0.4458459282119806,avg_ssm_avg_ndvi,IN-17-0615,2,avg_ssm_z,avg_ndvi_z,,,,,,,,,,,,,,
6,-0.15268507880403778,-0.5225746353538636,avg_ssm_avg_ndvi,IN-17-0616,2,avg_ssm_z,avg_ndvi_z,,,,,,,,,,,,,,
10,-0.3492113589733566,-0.6728803272000425,avg_ssm_avg_ndvi,IN-17-0616,2,avg_ssm_z,avg_ndvi_z,,,,,,,,,,,,,,
6,-0.0032776658863221675,-0.46617765931601607,avg_ssm_avg_ndvi,IN-17-0617,2,avg_ssm_z,avg_ndvi_z,,,,,,,,,,,,,,
10,0.05985790823740369,-0.4166402556857996,avg_ssm_avg_ndvi,IN-17-0617,2,avg_ssm_z,avg_ndvi_z,,,,,,,,,,,,,,
6,-0.3719584999969798,0.03874443047935182,avg_ssm_avg_ndvi,IN-17-0618,2,avg_ssm_z,avg_ndvi_z,,,,,,,,,,,,,,
10,-0.419680504977576,0.05026252910881239,avg_ssm_avg_ndvi,IN-17-0618,2,avg_ssm_z,avg_ndvi_z,,,,,,,,,,,,,,
6,-0.34809351600380134,-0.28463991503018765,avg_ssm_avg_ndvi,IN-17-0619,2,avg_ssm_z,avg_ndvi_z,,,,,,,,,,,,,,
10,-0.5073854062777838,-0.2879113877931717,avg_ssm_avg_ndvi,IN-17-0619,2,avg_ssm_z,avg_ndvi_z,,,,,,,,,,,,,,
6,0.16288709922047176,-0.1507135235958365,avg_ssm_avg_ndvi,IN-17-0620,2,avg_ssm_z,avg_ndvi_z,,,,,,,,,,,,,,
10,0.017963791958033545,-0.03478566503646356,avg_ssm_avg_ndvi,IN-17-0620,2,avg_ssm_z,avg_ndvi_z,,,,,,,,,,,,,,
6,-0.021032535386868733,-0.2557449425110013,avg_ssm_avg_ndvi,IN-17-0621,2,avg_ssm_z,avg_ndvi_z,,,,,,,,,,,,,,
10,-0.10398638997221894,0.01609372927724078,avg_ssm_avg_ndvi,IN-17-0621,2,avg_ssm_z,avg_ndvi_z,,,,,,,,,,,,,,
6,-0.24297553364594449,-0.046767487683229296,avg_ssm_avg_ndvi,IN-17-0622,2,avg_ssm_z,avg_ndvi_z,,,,,,,,,,,,,,
10,-0.3162089039714725,-0.02466328505185242,avg_ssm_avg_ndvi,IN-17-0622,2,avg_ssm_z,avg_ndvi_z,,,,,,,,,,,,,,
6,-0.016947012735346677,0.31621240414557433,avg_ssm_avg_ndvi,IN-17-1047,2,avg_ssm_z,avg_ndvi_z,,,,,,,,,,,,,,
10,-0.24379994589917225,0.5286846774195137,avg_ssm_avg_ndvi,IN-17-1047,2,avg_ssm_z,avg_ndvi_z,,,,,,,,,,,,,,
6,-0.093415783484041,-0.498080445294538,avg_ssm_avg_ndvi,IN-17-1048,2,avg_ssm_z,avg_ndvi_z,,,,,,,,,,,,,,
10,-0.08057217544171348,-0.6480887682999419,avg_ssm_avg_ndvi,IN-17-1048,2,avg_ssm_z,avg_ndvi_z,,,,,,,,,,,,,,
6,-0.5134202039983733,-0.4122418584273822,avg_ssm_avg_ndvi,IN-17-1050,2,avg_ssm_z,avg_ndvi_z,,,,,,,,,,,,,,
10,-0.5181815197051028,-0.4705188981444454,avg_ssm_avg_ndvi,IN-17-1050,2,avg_ssm_z,avg_ndvi_z,,,,,,,,,,,,,,
6,-0.33845026142771817,-0.5004237679068928,avg_ssm_avg_ndvi,IN-17-1051,2,avg_ssm_z,avg_ndvi_z,,,,,,,,,,,,,,
10,-0.17482721187096598,-0.5458546325099721,avg_ssm_avg_ndvi,IN-17-1051,2,avg_ssm_z,avg_ndvi_z,,,,,,,,,,,,,,
6,-0.046007092511634054,-0.13365483510558168,avg_ssm_avg_ndvi,IN-17-2017,2,avg_ssm_z,avg_ndvi_z,,,,,,,,,,,,,,
10,-0.1423355986134557,-0.24916738174917996,avg_ssm_avg_ndvi,IN-17-2017,2,avg_ssm_z,avg_ndvi_z,,,,,,,,,,,,,,
6,0.4737232393030267,-0.14316987176751916,avg_ssm_avg_ndvi,IN-17-2018,2,avg_ssm_z,avg_ndvi_z,,,,,,,,,,,,,,
10,0.45348564408659264,-0.4027052517846449,avg_ssm_avg_ndvi,IN-17-2018,2,avg_ssm_z,avg_ndvi_z,,,,,,,,,,,,,,
6,0.270866124574212,0.16567426071848063,avg_ssm_avg_ndvi,IN-17-2019,2,avg_ssm_z,avg_ndvi_z,,,,,,,,,,,,,,
10,-0.026374143869309898,0.05579859448555189,avg_ssm_avg_ndvi,IN-17-2019,2,avg_ssm_z,avg_ndvi_z,,,,,,,,,,,,,,
6,0.12588116167718652,0.4216343299419022,avg_ssm_avg_ndvi,IN-18-0626,2,avg_ssm_z,avg_ndvi_z,,,,,,,,,,,,,,
10,-0.0014985195939223428,0.4974002826379934,avg_ssm_avg_ndvi,IN-18-0626,2,avg_ssm_z,avg_ndvi_z,,,,,,,,,,,,,,
6,-0.1724418957461208,-0.36740455063150546,avg_ssm_avg_ndvi,IN-18-0627,2,avg_ssm_z,avg_ndvi_z,,,,,,,,,,,,,,
10,-0.024985557569077547,-0.538209265376103,avg_ssm_avg_ndvi,IN-18-0627,2,avg_ssm_z,avg_ndvi_z,,,,,,,,,,,,,,
6,0.016984925745453648,0.21184626484231464,avg_ssm_avg_ndvi,IN-18-0628,2,avg_ssm_z,avg_ndvi_z,,,,,,,,,,,,,,
10,0.08816858465053505,0.3886231513757413,avg_ssm_avg_ndvi,IN-18-0628,2,avg_ssm_z,avg_ndvi_z,,,,,,,,,,,,,,
6,-0.2391107156344888,-0.07155659751179295,avg_ssm_avg_ndvi,IN-18-0629,2,avg_ssm_z,avg_ndvi_z,,,,,,,,,,,,,,
10,0.04358943976025629,0.2773809381037784,avg_ssm_avg_ndvi,IN-18-0629,2,avg_ssm_z,avg_ndvi_z,,,,,,,,,,,,,,
6,0.6320342367195831,0.09712856476955038,avg_ssm_avg_ndvi,IN-18-0631,2,avg_ssm_z,avg_ndvi_z,,,,,,,,,,,,,,
10,0.7386700859267024,0.25896849573573977,avg_ssm_avg_ndvi,IN-18-0631,2,avg_ssm_z,avg_ndvi_z,,,,,,,,,,,,,,
6,0.36896421591890644,0.5854487535800441,avg_ssm_avg_ndvi,IN-18-0633,2,avg_ssm_z,avg_ndvi_z,,,,,,,,,,,,,,
10,0.2674634137027415,0.715166710488127,avg_ssm_avg_ndvi,IN-18-0633,2,avg_ssm_z,avg_ndvi_z,,,,,,,,,,,,,,
6,-0.1902587503607262,0.3320686220579636,avg_ssm_avg_ndvi,IN-18-0634,2,avg_ssm_z,avg_ndvi_z,,,,,,,,,,,,,,
10,-0.30332734512746906,0.4865720190554269,avg_ssm_avg_ndvi,IN-18-0634,2,avg_ssm_z,avg_ndvi_z,,,,,,,,,,,,,,
6,0.2938519160818257,-0.18511550807350624,avg_ssm_avg_ndvi,IN-18-0635,2,avg_ssm_z,avg_ndvi_z,,,,,,,,,,,,,,
10,0.4907477721065726,0.24752734769878396,avg_ssm_avg_ndvi,IN-18-0635,2,avg_ssm_z,avg_ndvi_z,,,,,,,,,,,,,,
6,0.4303417464914131,0.23950408993067418,avg_ssm_avg_ndvi,IN-18-0636,2,avg_ssm_z,avg_ndvi_z,,,,,,,,,,,,,,
10,0.3060075139400206,0.3617266588842447,avg_ssm_avg_ndvi,IN-18-0636,2,avg_ssm_z,avg_ndvi_z,,,,,,,,,,,,,,
6,0.018030696057686074,0.20638173560668024,avg_ssm_avg_ndvi,IN-18-0637,2,avg_ssm_z,avg_ndvi_z,,,,,,,,,,,,,,
10,-0.05350479990448168,0.2386263985400192,avg_ssm_avg_ndvi,IN-18-0637,2,avg_ssm_z,avg_ndvi_z,,,,,,,,,,,,,,
6,0.0995559091440962,0.3170396616416535,avg_ssm_avg_ndvi,IN-20-0056,2,avg_ssm_z,avg_ndvi_z,,,,,,,,,,,,,,
10,0.060649818821486255,0.49179848432825823,avg_ssm_avg_ndvi,IN-20-0056,2,avg_ssm_z,avg_ndvi_z,,,,,,,,,,,,,,
6,-0.3490595635305027,-0.2467782430851222,avg_ssm_avg_ndvi,IN-20-0057,2,avg_ssm_z,avg_ndvi_z,,,,,,,,,,,,,,
10,-0.18668936351574367,-0.2332706333534774,avg_ssm_avg_ndvi,IN-20-0057,2,avg_ssm_z,avg_ndvi_z,,,,,,,,,,,,,,
6,-0.11299151773360734,-0.21572365825168335,avg_ssm_avg_ndvi,IN-20-0058,2,avg_ssm_z,avg_ndvi_z,,,,,,,,,,,,,,
10,-0.12081757495256278,-0.09985095388819705,avg_ssm_avg_ndvi,IN-20-0058,2,avg_ssm_z,avg_ndvi_z,,,,,,,,,,,,,,
6,-0.29355088921479205,-0.1768344108403926,avg_ssm_avg_ndvi,IN-20-0063,2,avg_ssm_z,avg_ndvi_z,,,,,,,,,,,,,,
10,-0.11838293572611044,-0.49245315618394514,avg_ssm_avg_ndvi,IN-20-0063,2,avg_ssm_z,avg_ndvi_z,,,,,,,,,,,,,,
6,0.19384827916375535,0.438526193748506,avg_ssm_avg_ndvi,IN-20-0520,2,avg_ssm_z,avg_ndvi_z,,,,,,,,,,,,,,
10,0.475834304384264,0.3264005797092557,avg_ssm_avg_ndvi,IN-20-0520,2,avg_ssm_z,avg_ndvi_z,,,,,,,,,,,,,,
6,,,avg_ssm_avg_fpar,IN-01-0051,2,avg_ssm_z,avg_fpar_z,-0.0837025686128953,-0.27430043944123556,,,,,,,,,,,,
10,,,avg_ssm_avg_fpar,IN-01-0051,2,avg_ssm_z,avg_fpar_z,-0.15967397840492095,-0.3854024247170716,,,,,,,,,,,,
6,,,avg_ssm_avg_fpar,IN-01-0052,2,avg_ssm_z,avg_fpar_z,0.27636371397432546,-0.045571239176340025,,,,,,,,,,,,
10,,,avg_ssm_avg_fpar,IN-01-0052,2,avg_ssm_z,avg_fpar_z,0.20440967299447474,-0.0508125110670643,,,,,,,,,,,,
6,,,avg_ssm_avg_fpar,IN-01-0053,2,avg_ssm_z,avg_fpar_z,0.48831208413238114,0.6145519782681444,,,,,,,,,,,,
10,,,avg_ssm_avg_fpar,IN-01-0053,2,avg_ssm_z,avg_fpar_z,0.4540373701336927,0.7845795960861033,,,,,,,,,,,,
6,,,avg_ssm_avg_fpar,IN-02-0902,2,avg_ssm_z,avg_fpar_z,0.2504257872707797,0.5487363826335586,,,,,,,,,,,,
10,,,avg_ssm_avg_fpar,IN-02-0902,2,avg_ssm_z,avg_fpar_z,0.4860576917276818,0.6349645007053117,,,,,,,,,,,,
6,,,avg_ssm_avg_fpar,IN-02-0903,2,avg_ssm_z,avg_fpar_z,0.4132393498609295,0.50284248237755,,,,,,,,,,,,
10,,,avg_ssm_avg_fpar,IN-02-0903,2,avg_ssm_z,avg_fpar_z,0.6045627874518831,0.7879758690598122,,,,,,,,,,,,
6,,,avg_ssm_avg_fpar,IN-02-0904,2,avg_ssm_z,avg_fpar_z,0.31249315019161933,0.5514159868909622,,,,,,,,,,,,
10,,,avg_ssm_avg_fpar,IN-02-0904,2,avg_ssm_z,avg_fpar_z,0.54234367752584,0.8464187505494867,,,,,,,,,,,,
6,,,avg_ssm_avg_fpar,IN-02-0905,2,avg_ssm_z,avg_fpar_z,0.0983512572149429,0.3086492936269416,,,,,,,,,,,,
10,,,avg_ssm_avg_fpar,IN-02-0905,2,avg_ssm_z,avg_fpar_z,0.31377092219919644,0.45066146527198664,,,,,,,,,,,,
6,,,avg_ssm_avg_fpar,IN-02-0906,2,avg_ssm_z,avg_fpar_z,0.17734804192098266,0.3313037444498924,,,,,,,,,,,,
10,,,avg_ssm_avg_fpar,IN-02-0906,2,avg_ssm_z,avg_fpar_z,0.40707752437822986,0.05170119117918377,,,,,,,,,,,,
6,,,avg_ssm_avg_fpar,IN-02-0907,2,avg_ssm_z,avg_fpar_z,0.012184669280947335,0.2625408610308361,,,,,,,,,,,,
10,,,avg_ssm_avg_fpar,IN-02-0907,2,avg_ssm_z,avg_fpar_z,0.17710177092153906,0.6916608929986878,,,,,,,,,,,,
6,,,avg_ssm_avg_fpar,IN-02-0908,2,avg_ssm_z,avg_fpar_z,-0.011386765421666195,-0.06835544706197652,,,,,,,,,,,,
10,,,avg_ssm_avg_fpar,IN-02-0908,2,avg_ssm_z,avg_fpar_z,0.13182696062396648,-0.07921121087129869,,,,,,,,,,,,
6,,,avg_ssm_avg_fpar,IN-02-0909,2,avg_ssm_z,avg_fpar_z,0.08869366352045163,0.14556638278737993,,,,,,,,,,,,
10,,,avg_ssm_avg_fpar,IN-02-0909,2,avg_ssm_z,avg_fpar_z,0.22388307412109576,0.19115988399641495,,,,,,,,,,,,
6,,,avg_ssm_avg_fpar,IN-02-0912,2,avg_ssm_z,avg_fpar_z,-0.10499569330233183,-0.2094151700025435,,,,,,,,,,,,
10,,,avg_ssm_avg_fpar,IN-02-0912,2,avg_ssm_z,avg_fpar_z,-0.07252409913319682,-0.2111485000779323,,,,,,,,,,,,
6,,,avg_ssm_avg_fpar,IN-02-0918,2,avg_ssm_z,avg_fpar_z,0.2125435355923621,-0.022290290568603814,,,,,,,,,,,,
10,,,avg_ssm_avg_fpar,IN-02-0918,2,avg_ssm_z,avg_fpar_z,0.23851859586042315,-0.0699878501988563,,,,,,,,,,,,
6,,,avg_ssm_avg_fpar,IN-02-0919,2,avg_ssm_z,avg_fpar_z,0.03087351658941777,-0.10390206672923294,,,,,,,,,,,,
10,,,avg_ssm_avg_fpar,IN-02-0919,2,avg_ssm_z,avg_fpar_z,0.06558766947886278,-0.45108820906138447,,,,,,,,,,,,
6,,,avg_ssm_avg_fpar,IN-02-0920,2,avg_ssm_z,avg_fpar_z,-0.050167365387934204,-0.2798803694504267,,,,,,,,,,,,
10,,,avg_ssm_avg_fpar,IN-02-0920,2,avg_ssm_z,avg_fpar_z,0.05523748167600971,-0.25971480119611207,,,,,,,,,,,,
6,,,avg_ssm_avg_fpar,IN-02-0921,2,avg_ssm_z,avg_fpar_z,-0.2229065361662505,-0.17001763542723572,,,,,,,,,,,,
10,,,avg_ssm_avg_fpar,IN-02-0921,2,avg_ssm_z,avg_fpar_z,-0.12129734961441045,-0.169374483308385,,,,,,,,,,,,
6,,,avg_ssm_avg_fpar,IN-02-0922,2,avg_ssm_z,avg_fpar_z,0.19779114950468737,-0.16460456845948246,,,,,,,,,,,,
10,,,avg_ssm_avg_fpar,IN-02-0922,2,avg_ssm_z,avg_fpar_z,0.2512753052129106,-0.5028810694660266,,,,,,,,,,,,
6,,,avg_ssm_avg_fpar,IN-02-0923,2,avg_ssm_z,avg_fpar_z,0.20132612872371142,0.2405546666956731,,,,,,,,,,,,
10,,,avg_ssm_avg_fpar,IN-02-0923,2,avg_ssm_z,avg_fpar_z,0.4001580441931846,0.16828175076863033,,,,,,,,,,,,
6,,,avg_ssm_avg_fpar,IN-02-0924,2,avg_ssm_z,avg_fpar_z,0.07411780038700505,0.2564247342826938,,,,,,,,,,,,
10,,,avg_ssm_avg_fpar,IN-02-0924,2,avg_ssm_z,avg_fpar_z,0.33962020501574497,0.00944614788498054,,,,,,,,,,,,
6,,,avg_ssm_avg_fpar,IN-02-0925,2,avg_ssm_z,avg_fpar_z,0.3164552456953174,0.35413417824640403,,,,,,,,,,,,
10,,,avg_ssm_avg_fpar,IN-02-0925,2,avg_ssm_z,avg_fpar_z,0.4135191073082073,0.3601219162214996,,,,,,,,,,,,
6,,,avg_ssm_avg_fpar,IN-02-0926,2,avg_ssm_z,avg_fpar_z,0.24346971901470557,0.31168363768297863,,,,,,,,,,,,
10,,,avg_ssm_avg_fpar,IN-02-0926,2,avg_ssm_z,avg_fpar_z,0.3326820407977631,0.17939522880870626,,,,,,,,,,,,
6,,,avg_ssm_avg_fpar,IN-02-0927,2,avg_ssm_z,avg_fpar_z,0.013184058738849392,0.344456983985444,,,,,,,,,,,,
10,,,avg_ssm_avg_fpar,IN-02-0927,2,avg_ssm_z,avg_fpar_z,0.2196952575313126,0.49526225888714037,,,,,,,,,,,,
6,,,avg_ssm_avg_fpar,IN-02-0928,2,avg_ssm_z,avg_fpar_z,0.3633164222972177,0.44836533273599877,,,,,,,,,,,,
10,,,avg_ssm_avg_fpar,IN-02-0928,2,avg_ssm_z,avg_fpar_z,0.537066135628581,0.5793326413160147,,,,,,,,,,,,
6,,,avg_ssm_avg_fpar,IN-02-0929,2,avg_ssm_z,avg_fpar_z,0.3297092181499226,0.4855676386528064,,,,,,,,,,,,
10,,,avg_ssm_avg_fpar,IN-02-0929,2,avg_ssm_z,avg_fpar_z,0.4282916157837766,0.7231383880880876,,,,,,,,,,,,
6,,,avg_ssm_avg_fpar,IN-02-0930,2,avg_ssm_z,avg_fpar_z,0.2809337301408741,0.45798546800439227,,,,,,,,,,,,
10,,,avg_ssm_avg_fpar,IN-02-0930,2,avg_ssm_z,avg_fpar_z,0.5371999309675435,0.6952306607292102,,,,,,,,,,,,
